ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
6.90721649484536101227e+02 1.94837890227695620382e+00 1.36692469841884940707e-02
6.93814432989690658360e+02 1.94793289308994688191e+00 1.38887174972961852104e-02
6.96907216494845442867e+02 1.94748688390293756001e+00 1.41081880104038763502e-02
7.00000000000000000000e+02 1.94704087471592823810e+00 1.42735437032269416036e-02
7.03092783505154670820e+02 1.94702236412926565912e+00 1.44388993960500068570e-02
7.06185567010309341640e+02 1.94700385354260308013e+00 1.46042550888730721104e-02
7.09278350515463898773e+02 1.94698534295594050114e+00 1.47696107816961373638e-02
7.12371134020618569593e+02 1.94696683236927792215e+00 1.49349664745192026172e-02
7.15463917525773240413e+02 1.94694832178261534317e+00 1.51003221673422678706e-02
7.18556701030927797547e+02 1.94692981119595276418e+00 1.52656778601653331240e-02
7.21649484536082468367e+02 1.94691130060929018519e+00 1.54310335529883983774e-02
7.24742268041237139187e+02 1.94689279002262760621e+00 1.55963892458114636308e-02
7.27835051546391696320e+02 1.94687427943596502722e+00 1.57617449386345288842e-02
7.30927835051546480827e+02 1.94685576884930244823e+00 1.59271006314575941376e-02
7.34020618556701037960e+02 1.94683725826263986924e+00 1.60924563242806593910e-02
7.37113402061855708780e+02 1.94681874767597729026e+00 1.62081590352732007876e-02
7.40206185567010379600e+02 1.94680023708931471127e+00 1.63238617462657421842e-02
7.43298969072164936733e+02 1.94678172650265213228e+00 1.63189474085931145175e-02
7.46391752577319607553e+02 1.94676321591598955330e+00 1.63140330709204868509e-02
7.49484536082474278373e+02 1.94674470532932697431e+00 1.63091187332478591843e-02
7.52577319587628835507e+02 1.94672619474266439532e+00 1.63042043955752315176e-02
7.55670103092783506327e+02 1.94670768415600181633e+00 1.62992900579026038510e-02
7.58762886597938177147e+02 1.94668917356933923735e+00 1.62943757202299761844e-02
7.61855670103092734280e+02 1.94667066298267665836e+00 1.62894613825573485177e-02
7.64948453608247518787e+02 1.94665215239601407937e+00 1.62845470448847208511e-02
7.68041237113402075920e+02 1.94663364180935150038e+00 1.62796327072120931845e-02
7.71134020618556633053e+02 1.94661513122268892140e+00 1.61682624349293140031e-02
7.74226804123711417560e+02 1.94659662063602634241e+00 1.60568921626465348218e-02
7.77319587628865974693e+02 1.94657811004936376342e+00 1.59455218903637556405e-02
7.80412371134020645513e+02 1.94655959946270118444e+00 1.58341516180809764591e-02
